step,current_node,u,v,old_cost,new_cost
22,411,451,411,5.7517773410825255,7.196638550264403
22,411,451,450,5.678062331345155,6.764460901548113
22,411,451,452,6.048268327075535,7.403711365523642
22,411,452,412,6.1901771491127,7.724497406735391
22,411,452,451,6.048268327075535,7.403711365523642
23,451,450,490,5.678062331345155,6.764460901548113
23,451,451,491,6.048268327075535,7.403711365523642
23,451,452,492,6.337643709425609,7.78192484334686
23,451,490,450,5.678062331345155,6.764460901548113
23,451,490,491,5.84561372899616,6.613123727013459
23,451,491,451,6.048268327075535,7.403711365523642
23,451,491,490,5.84561372899616,6.613123727013459
23,451,491,492,6.059770670326644,7.047118695361895
23,451,492,452,6.337643709425609,7.78192484334686
23,451,492,491,6.059770670326644,7.047118695361895
24,491,490,530,5.84561372899616,6.613123727013459
24,491,491,531,6.059770670326644,7.047118695361895
24,491,492,532,6.1859858310086535,7.276927568703126
24,491,530,490,5.84561372899616,6.613123727013459
24,491,530,531,5.8156334780319625,6.109305337310033
24,491,531,491,6.059770670326644,7.047118695361895
24,491,531,530,5.8156334780319625,6.109305337310033
24,491,531,532,5.854031645184762,6.306227335815226
24,491,532,492,6.1859858310086535,7.276927568703126
24,491,532,531,5.854031645184762,6.306227335815226
25,531,530,570,5.8156334780319625,6.109305337310033
25,531,531,571,5.854031645184762,6.306227335815226
25,531,532,572,5.810755540700383,6.383048036795241
25,531,570,530,5.8156334780319625,6.109305337310033
25,531,570,571,5.683829923516748,5.530613310516916
25,531,571,531,5.854031645184762,6.306227335815226
25,531,571,570,5.683829923516748,5.530613310516916
25,531,571,572,5.542012254801426,5.4778167811792535
25,531,572,532,5.810755540700383,6.383048036795241
25,531,572,571,5.542012254801426,5.4778167811792535
26,571,570,610,5.683829923516748,5.530613310516916
26,571,571,611,5.542012254801426,5.4778167811792535
26,571,572,612,5.331215538125378,5.392455964685095
26,571,610,570,5.683829923516748,5.530613310516916
26,571,610,611,5.546323608705753,5.153512432500857
26,571,611,571,5.542012254801426,5.4778167811792535
26,571,611,610,5.546323608705753,5.153512432500857
26,571,611,612,5.236750124385898,4.865027341470457
26,571,612,572,5.331215538125378,5.392455964685095
26,571,612,611,5.236750124385898,4.865027341470457
27,611,610,650,5.546323608705753,5.153512432500857
27,611,611,651,5.236750124385898,4.865027341470457
27,611,612,652,4.870621697393798,4.612626820048998
27,611,650,610,5.546323608705753,5.153512432500857
27,611,650,651,5.461220335252487,5.137661883340553
27,611,651,611,5.236750124385898,4.865027341470457
27,611,651,650,5.461220335252487,5.137661883340553
27,611,651,652,5.012877961921954,4.657196792323733
27,611,652,612,4.870621697393798,4.612626820048998
27,611,652,651,5.012877961921954,4.657196792323733
28,612,572,573,5.331215538125378,5.392455964685095
28,612,573,572,5.331215538125378,5.392455964685095
28,612,573,613,5.047096900586518,5.231407757514265
28,612,612,613,4.870621697393798,4.612626820048998
28,612,613,573,5.047096900586518,5.231407757514265
28,612,613,612,4.870621697393798,4.612626820048998
28,612,613,653,4.456696054700446,4.365133989594064
28,612,652,653,4.515804569410104,4.248313568237986
28,612,653,613,4.456696054700446,4.365133989594064
28,612,653,652,4.515804569410104,4.248313568237986
29,652,651,691,5.012877961921954,4.657196792323733
29,652,652,692,4.515804569410104,4.248313568237986
29,652,653,693,3.9895412093702225,3.892067917651013
29,652,691,651,5.012877961921954,4.657196792323733
29,652,691,692,4.882998376625049,4.8538405941140566
29,652,692,652,4.515804569410104,4.248313568237986
29,652,692,691,4.882998376625049,4.8538405941140566
29,652,692,693,4.292007228908313,4.3209470504296545
29,652,693,653,3.9895412093702225,3.892067917651013
29,652,693,692,4.292007228908313,4.3209470504296545
30,653,613,614,4.456696054700446,4.365133989594064
30,653,614,613,4.456696054700446,4.365133989594064
30,653,614,654,4.017931820301376,4.077243983001086
30,653,653,654,3.9895412093702225,3.892067917651013
30,653,654,614,4.017931820301376,4.077243983001086
30,653,654,653,3.9895412093702225,3.892067917651013
30,653,654,694,3.4615018225454124,3.5364656080435712
30,653,693,694,3.681894509175208,3.853228121611875
30,653,694,654,3.4615018225454124,3.5364656080435712
30,653,694,693,3.681894509175208,3.853228121611875
31,654,614,615,4.017931820301376,4.077243983001086
31,654,615,614,4.017931820301376,4.077243983001086
31,654,615,655,3.5962047570021407,3.7308995803595537
31,654,654,655,3.4615018225454124,3.5364656080435712
31,654,655,615,3.5962047570021407,3.7308995803595537
31,654,655,654,3.4615018225454124,3.5364656080435712
31,654,655,695,2.972410880974237,3.143335596192932
31,654,694,695,3.0837496509379445,3.402220275011941
31,654,695,655,2.972410880974237,3.143335596192932
31,654,695,694,3.0837496509379445,3.402220275011941
32,655,615,616,3.5962047570021407,3.7308995803595537
32,655,616,615,3.5962047570021407,3.7308995803595537
32,655,616,656,3.2494808284538785,3.3716772918244144
32,655,655,656,2.972410880974237,3.143335596192932
32,655,656,616,3.2494808284538785,3.3716772918244144
32,655,656,655,2.972410880974237,3.143335596192932
32,655,656,696,2.5759312736710966,2.7357647068236006
32,655,695,696,2.537694142986403,2.923254551111925
32,655,696,656,2.5759312736710966,2.7357647068236006
32,655,696,695,2.537694142986403,2.923254551111925
33,656,616,617,3.2494808284538785,3.3716772918244144
33,656,617,616,3.2494808284538785,3.3716772918244144
33,656,617,657,3.039286473264,3.1128688221307224
33,656,656,657,2.5759312736710966,2.7357647068236006
33,656,657,617,3.039286473264,3.1128688221307224
33,656,657,656,2.5759312736710966,2.7357647068236006
33,656,657,697,2.3290629132432272,2.413852516105804
33,656,696,697,2.0937820798672195,2.427000932793754
33,656,697,657,2.3290629132432272,2.413852516105804
33,656,697,696,2.0937820798672195,2.427000932793754
34,696,695,735,2.537694142986403,2.923254551111925
34,696,696,736,2.0937820798672195,2.427000932793754
34,696,697,737,1.804565025223808,2.002718734094864
34,696,735,695,2.537694142986403,2.923254551111925
34,696,735,736,2.295924377541028,3.011463133718645
34,696,736,696,2.0937820798672195,2.427000932793754
34,696,736,735,2.295924377541028,3.011463133718645
34,696,736,737,1.8222672747424888,2.4351158335135197
34,696,737,697,1.804565025223808,2.002718734094864
34,696,737,736,1.8222672747424888,2.4351158335135197
35,697,657,658,2.3290629132432272,2.413852516105804
35,697,658,657,2.3290629132432272,2.413852516105804
35,697,658,698,2.274347995028221,2.3203795627878945
35,697,697,698,1.804565025223808,2.002718734094864
35,697,698,658,2.274347995028221,2.3203795627878945
35,697,698,697,1.804565025223808,2.002718734094864
35,697,698,738,1.7094201623866463,1.7910031699952822
35,697,737,738,1.5010917807147028,1.9220593609806464
35,697,738,698,1.7094201623866463,1.7910031699952822
35,697,738,737,1.5010917807147028,1.9220593609806464
36,737,736,776,1.8222672747424888,2.4351158335135197
36,737,737,777,1.5010917807147028,1.9220593609806464
36,737,738,778,1.3676486890123902,1.60251991245205
36,737,776,736,1.8222672747424888,2.4351158335135197
36,737,776,777,1.7415628325167356,2.6411116774700156
36,737,777,737,1.5010917807147028,1.9220593609806464
36,737,777,776,1.7415628325167356,2.6411116774700156
36,737,777,778,1.4158481017575657,2.1061514012917275
36,737,778,738,1.3676486890123902,1.60251991245205
36,737,778,777,1.4158481017575657,2.1061514012917275
37,738,698,699,1.7094201623866463,1.7910031699952822
37,738,699,698,1.7094201623866463,1.7910031699952822
37,738,699,739,1.8160295862059412,1.912466208579096
37,738,738,739,1.3676486890123902,1.60251991245205
37,738,739,699,1.8160295862059412,1.912466208579096
37,738,739,738,1.3676486890123902,1.60251991245205
37,738,739,779,1.4280167468280345,1.5952622644230428
37,738,778,779,1.2637407953908786,1.743839223196619
37,738,779,739,1.4280167468280345,1.5952622644230428
37,738,779,778,1.2637407953908786,1.743839223196619
38,778,777,817,1.4158481017575657,2.1061514012917275
38,778,778,818,1.2637407953908786,1.743839223196619
38,778,779,819,1.2880217285067508,1.6574260747693907
38,778,817,777,1.4158481017575657,2.1061514012917275
38,778,817,818,1.5183231547144618,2.4226390806249913
38,778,818,778,1.2637407953908786,1.743839223196619
38,778,818,817,1.5183231547144618,2.4226390806249913
38,778,818,819,1.378192693266406,2.113639966732758
38,778,819,779,1.2880217285067508,1.6574260747693907
38,778,819,818,1.378192693266406,2.113639966732758
39,779,739,740,1.4280167468280345,1.5952622644230428
39,779,740,739,1.4280167468280345,1.5952622644230428
39,779,740,780,1.647793049886939,1.93147760471459
39,779,779,780,1.2880217285067508,1.6574260747693907
39,779,780,740,1.647793049886939,1.93147760471459
39,779,780,779,1.2880217285067508,1.6574260747693907
39,779,780,820,1.455501541883063,1.878377530937693
39,779,819,820,1.388013010574812,2.0302564794828006
39,779,820,780,1.455501541883063,1.878377530937693
39,779,820,819,1.388013010574812,2.0302564794828006
40,780,740,741,1.647793049886939,1.93147760471459
40,780,741,740,1.647793049886939,1.93147760471459
40,780,741,781,1.9538951098319015,2.5114617483849577
40,780,780,781,1.455501541883063,1.878377530937693
40,780,781,741,1.9538951098319015,2.5114617483849577
40,780,781,780,1.455501541883063,1.878377530937693
40,780,781,821,1.6992997102657834,2.3243004675526873
40,780,820,821,1.5145444466753,2.1935344983045058
40,780,821,781,1.6992997102657834,2.3243004675526873
40,780,821,820,1.5145444466753,2.1935344983045058
41,781,741,742,1.9538951098319015,2.5114617483849577
41,781,742,741,1.9538951098319015,2.5114617483849577
41,781,742,782,2.2525705163521463,3.1268852600259547
41,781,781,782,1.6992997102657834,2.3243004675526873
41,781,782,742,2.2525705163521463,3.1268852600259547
41,781,782,781,1.6992997102657834,2.3243004675526873
41,781,782,822,1.9354738323846372,2.813544595043208
41,781,821,822,1.6971384010858026,2.535259326780572
41,781,822,782,1.9354738323846372,2.813544595043208
41,781,822,821,1.6971384010858026,2.535259326780572
42,821,820,860,1.5145444466753,2.1935344983045058
42,821,821,861,1.6971384010858026,2.535259326780572
42,821,822,862,1.8629990250064576,2.9050776701504626
42,821,860,820,1.5145444466753,2.1935344983045058
42,821,860,861,1.7885055450769207,2.747707384751652
42,821,861,821,1.6971384010858026,2.535259326780572
42,821,861,860,1.7885055450769207,2.747707384751652
42,821,861,862,1.91502365080986,3.0238854237844772
42,821,862,822,1.8629990250064576,2.9050776701504626
42,821,862,861,1.91502365080986,3.0238854237844772
43,822,782,783,1.9354738323846372,2.813544595043208
43,822,783,782,1.9354738323846372,2.813544595043208
43,822,783,823,2.0900828167424006,3.139229324969376
43,822,822,823,1.8629990250064576,2.9050776701504626
43,822,823,783,2.0900828167424006,3.139229324969376
43,822,823,822,1.8629990250064576,2.9050776701504626
43,822,823,863,1.9510174672742948,3.128984464543552
43,822,862,863,2.00762848761469,3.2924942848412893
43,822,863,823,1.9510174672742948,3.128984464543552
43,822,863,862,2.00762848761469,3.2924942848412893
44,823,783,784,2.0900828167424006,3.139229324969376
44,823,784,783,2.0900828167424006,3.139229324969376
44,823,784,824,2.1265410113431846,3.16912480540092
44,823,823,824,1.9510174672742948,3.128984464543552
44,823,824,784,2.1265410113431846,3.16912480540092
44,823,824,823,1.9510174672742948,3.128984464543552
44,823,824,864,1.935451522999715,3.094851003167981
44,823,863,864,2.0192149529664056,3.4179844290695565
44,823,864,824,1.935451522999715,3.094851003167981
44,823,864,863,2.0192149529664056,3.4179844290695565
45,824,784,785,2.1265410113431846,3.16912480540092
45,824,785,784,2.1265410113431846,3.16912480540092
45,824,785,825,2.0610988755620765,2.9179463672114845
45,824,824,825,1.935451522999715,3.094851003167981
45,824,825,785,2.0610988755620765,2.9179463672114845
45,824,825,824,1.935451522999715,3.094851003167981
45,824,825,865,1.838735480895345,2.819104827198016
45,824,864,865,1.9359496428528744,3.312855429570917
45,824,865,825,1.838735480895345,2.819104827198016
45,824,865,864,1.9359496428528744,3.312855429570917
46,825,785,786,2.0610988755620765,2.9179463672114845
46,825,786,785,2.0610988755620765,2.9179463672114845
46,825,786,826,1.9582067311715865,2.549307205329442
46,825,825,826,1.838735480895345,2.819104827198016
46,825,826,786,1.9582067311715865,2.549307205329442
46,825,826,825,1.838735480895345,2.819104827198016
46,825,826,866,1.725971795886355,2.4533633273480926
46,825,865,866,1.7870260396158315,2.995088369834288
46,825,866,826,1.725971795886355,2.4533633273480926
46,825,866,865,1.7870260396158315,2.995088369834288
47,865,864,904,1.9359496428528744,3.312855429570917
47,865,865,905,1.7870260396158315,2.995088369834288
47,865,866,906,1.6384077201263696,2.5992973161632302
47,865,904,864,1.9359496428528744,3.312855429570917
47,865,904,905,2.072907108714618,3.652387714785709
47,865,905,865,1.7870260396158315,2.995088369834288
47,865,905,904,2.072907108714618,3.652387714785709
47,865,905,906,1.857717929742596,3.286012002202877
47,865,906,866,1.6384077201263696,2.5992973161632302
47,865,906,905,1.857717929742596,3.286012002202877
48,905,904,944,2.072907108714618,3.652387714785709
48,905,905,945,1.857717929742596,3.286012002202877
48,905,906,946,1.6555054731177394,2.8462705503063805
48,905,944,904,2.072907108714618,3.652387714785709
48,905,944,945,2.2776646918639667,3.9433298029647466
48,905,945,905,1.857717929742596,3.286012002202877
48,905,945,944,2.2776646918639667,3.9433298029647466
48,905,945,946,1.99112899941904,3.5295741394007187
48,905,946,906,1.6555054731177394,2.8462705503063805
48,905,946,945,1.99112899941904,3.5295741394007187
49,945,944,984,2.2776646918639667,3.9433298029647466
49,945,945,985,1.99112899941904,3.5295741394007187
49,945,946,986,1.729745841203764,3.0508630855847247
49,945,984,944,2.2776646918639667,3.9433298029647466
49,945,984,985,2.491308524967062,4.084459451709167
49,945,985,945,1.99112899941904,3.5295741394007187
49,945,985,984,2.491308524967062,4.084459451709167
49,945,985,986,2.1374192227289877,3.6294673201532057
49,945,986,946,1.729745841203764,3.0508630855847247
49,945,986,985,2.1374192227289877,3.6294673201532057
50,985,984,1024,2.491308524967062,4.084459451709167
50,985,985,1025,2.1374192227289877,3.6294673201532057
50,985,986,1026,1.824001453553863,3.130522334002691
50,985,1024,984,2.491308524967062,4.084459451709167
50,985,1024,1025,2.6793836623625182,4.065857859735619
50,985,1025,985,2.1374192227289877,3.6294673201532057
50,985,1025,1024,2.6793836623625182,4.065857859735619
50,985,1025,1026,2.269522554309593,3.5801510795989753
50,985,1026,986,1.824001453553863,3.130522334002691
50,985,1026,1025,2.269522554309593,3.5801510795989753
51,1025,1024,1064,2.6793836623625182,4.065857859735619
51,1025,1025,1065,2.269522554309593,3.5801510795989753
51,1025,1026,1066,1.9213773629725743,3.087250769085419
51,1025,1064,1024,2.6793836623625182,4.065857859735619
51,1025,1064,1065,2.834280678360244,3.9453343580281577
51,1025,1065,1025,2.269522554309593,3.5801510795989753
51,1025,1065,1064,2.834280678360244,3.9453343580281577
51,1025,1065,1066,2.384112307134428,3.4443037163510275
51,1025,1066,1026,1.9213773629725743,3.087250769085419
51,1025,1066,1065,2.384112307134428,3.4443037163510275
52,1065,1064,1104,2.834280678360244,3.9453343580281577
52,1065,1065,1105,2.384112307134428,3.4443037163510275
52,1065,1066,1106,2.0239457016181497,2.9855394659021837
52,1065,1104,1064,2.834280678360244,3.9453343580281577
52,1065,1104,1105,2.967127059422452,3.802951674701041
52,1065,1105,1065,2.384112307134428,3.4443037163510275
52,1065,1105,1104,2.967127059422452,3.802951674701041
52,1065,1105,1106,2.4926011797260057,3.3051329172667785
52,1065,1106,1066,2.0239457016181497,2.9855394659021837
52,1065,1106,1105,2.4926011797260057,3.3051329172667785
53,1105,1104,1144,2.967127059422452,3.802951674701041
53,1105,1105,1145,2.4926011797260057,3.3051329172667785
53,1105,1106,1146,2.1427123286790657,2.9045814341274863
53,1105,1144,1104,2.967127059422452,3.802951674701041
53,1105,1144,1145,3.094484814778412,3.7025181276585775
53,1105,1145,1105,2.4926011797260057,3.3051329172667785
53,1105,1145,1144,3.094484814778412,3.7025181276585775
53,1105,1145,1146,2.6078049289876635,3.2237928845542267
53,1105,1146,1106,2.1427123286790657,2.9045814341274863
53,1105,1146,1145,2.6078049289876635,3.2237928845542267
54,1145,1144,1184,3.094484814778412,3.7025181276585775
54,1145,1145,1185,2.6078049289876635,3.2237928845542267
54,1145,1146,1186,2.284649852037124,2.895008790521312
54,1145,1184,1144,3.094484814778412,3.7025181276585775
54,1145,1184,1185,3.2255694425672745,3.675158672209323
54,1145,1185,1145,2.6078049289876635,3.2237928845542267
54,1145,1185,1184,3.2255694425672745,3.675158672209323
54,1145,1185,1186,2.7323278720268167,3.2206791736388825
54,1145,1186,1146,2.284649852037124,2.895008790521312
54,1145,1186,1185,2.7323278720268167,3.2206791736388825
55,1185,1184,1224,3.2255694425672745,3.675158672209323
55,1185,1185,1225,2.7323278720268167,3.2206791736388825
55,1185,1186,1226,2.4429043070809033,2.9609047558781016
55,1185,1224,1184,3.2255694425672745,3.675158672209323
55,1185,1224,1225,3.3539855086761103,3.7210601653908406
55,1185,1225,1185,2.7323278720268167,3.2206791736388825
55,1185,1225,1224,3.3539855086761103,3.7210601653908406
55,1185,1225,1226,2.8526793032373816,3.279806777286214
55,1185,1226,1186,2.4429043070809033,2.9609047558781016
55,1185,1226,1225,2.8526793032373816,3.279806777286214
56,1225,1224,1264,3.3539855086761103,3.7210601653908406
56,1225,1225,1265,2.8526793032373816,3.279806777286214
56,1225,1226,1266,2.593903508745741,3.0682592816789196
56,1225,1264,1224,3.3539855086761103,3.7210601653908406
56,1225,1264,1265,3.4557719117884216,3.815834601693551
56,1225,1265,1225,2.8526793032373816,3.279806777286214
56,1225,1265,1264,3.4557719117884216,3.815834601693551
56,1225,1265,1266,2.9403504939030816,3.362730328765034
56,1225,1266,1226,2.593903508745741,3.0682592816789196
56,1225,1266,1265,2.9403504939030816,3.362730328765034
57,1265,1264,1304,3.4557719117884216,3.815834601693551
57,1265,1265,1305,2.9403504939030816,3.362730328765034
57,1265,1266,1306,2.701859739104218,3.166118998595948
57,1265,1304,1264,3.4557719117884216,3.815834601693551
57,1265,1304,1305,3.494010984889575,3.9127726600638786
57,1265,1305,1265,2.9403504939030816,3.362730328765034
57,1265,1305,1304,3.494010984889575,3.9127726600638786
57,1265,1305,1306,2.9589589666233485,3.4197559359264544
57,1265,1306,1266,2.701859739104218,3.166118998595948
57,1265,1306,1305,2.9589589666233485,3.4197559359264544
58,1305,1304,1344,3.494010984889575,3.9127726600638786
58,1305,1305,1345,2.9589589666233485,3.4197559359264544
58,1305,1306,1346,2.728625668650538,3.2052165276033913
58,1305,1344,1304,3.494010984889575,3.9127726600638786
58,1305,1344,1345,3.429301001953415,3.9445122068699447
58,1305,1345,1305,2.9589589666233485,3.4197559359264544
58,1305,1345,1344,3.429301001953415,3.9445122068699447
58,1305,1345,1346,2.8754241012981634,3.3968602798489336
58,1305,1346,1306,2.728625668650538,3.2052165276033913
58,1305,1346,1345,2.8754241012981634,3.3968602798489336
59,1345,1344,1384,3.429301001953415,3.9445122068699447
59,1345,1345,1385,2.8754241012981634,3.3968602798489336
59,1345,1346,1386,2.6456639970167837,3.1482589224891444
59,1345,1384,1344,3.429301001953415,3.9445122068699447
59,1345,1384,1385,3.2342492656076547,3.834953975836082
59,1345,1385,1345,2.8754241012981634,3.3968602798489336
59,1345,1385,1384,3.2342492656076547,3.834953975836082
59,1345,1385,1386,2.672452931100768,3.245477261214968
59,1345,1386,1346,2.6456639970167837,3.1482589224891444
59,1345,1386,1385,2.672452931100768,3.245477261214968
60,1385,1384,1424,3.2342492656076547,3.834953975836082
60,1385,1385,1425,2.672452931100768,3.245477261214968
