step,current_node,u,v,old_cost,new_cost
17,445,485,445,4.6468953702248665,5.100255041672996
17,445,485,484,4.300978118845737,4.477542813257592
17,445,485,486,4.339477038094238,4.683294660693189
17,445,486,446,4.729914075388697,5.2816898936947165
17,445,486,485,4.339477038094238,4.683294660693189
18,485,484,524,4.300978118845737,4.477542813257592
18,485,485,525,4.339477038094238,4.683294660693189
18,485,486,526,4.431686073408587,4.8858092845809065
18,485,524,484,4.300978118845737,4.477542813257592
18,485,524,525,3.9200537359317726,4.017939496080842
18,485,525,485,4.339477038094238,4.683294660693189
18,485,525,524,3.9200537359317726,4.017939496080842
18,485,525,526,3.918538968311971,4.181065799140612
18,485,526,486,4.431686073408587,4.8858092845809065
18,485,526,525,3.918538968311971,4.181065799140612
19,525,524,564,3.9200537359317726,4.017939496080842
19,525,525,565,3.918538968311971,4.181065799140612
19,525,526,566,4.001009387970638,4.381347399424087
19,525,564,524,3.9200537359317726,4.017939496080842
19,525,564,565,3.512651064867474,3.5640002724781987
19,525,565,525,3.918538968311971,4.181065799140612
19,525,565,564,3.512651064867474,3.5640002724781987
19,525,565,566,3.446373370879255,3.650240670606397
19,525,566,526,4.001009387970638,4.381347399424087
19,525,566,565,3.446373370879255,3.650240670606397
20,565,564,604,3.512651064867474,3.5640002724781987
20,565,565,605,3.446373370879255,3.650240670606397
20,565,566,606,3.494818428283671,3.8218250557194304
20,565,604,564,3.512651064867474,3.5640002724781987
20,565,604,605,3.1382550475721818,3.1772280985973387
20,565,605,565,3.446373370879255,3.650240670606397
20,565,605,604,3.1382550475721818,3.1772280985973387
20,565,605,606,2.9844922029350864,3.1452617040356268
20,565,606,566,3.494818428283671,3.8218250557194304
20,565,606,605,2.9844922029350864,3.1452617040356268
21,605,604,644,3.1382550475721818,3.1772280985973387
21,605,605,645,2.9844922029350864,3.1452617040356268
21,605,606,646,2.9711808269063216,3.2494950587061218
21,605,644,604,3.1382550475721818,3.1772280985973387
21,605,644,645,2.8446342623427077,2.9185801444955675
21,605,645,605,2.9844922029350864,3.1452617040356268
21,605,645,644,2.8446342623427077,2.9185801444955675
21,605,645,646,2.5865876004736776,2.7269048245194005
21,605,646,606,2.9711808269063216,3.2494950587061218
21,605,646,645,2.5865876004736776,2.7269048245194005
22,645,644,684,2.8446342623427077,2.9185801444955675
22,645,645,685,2.5865876004736776,2.7269048245194005
22,645,646,686,2.4841800382769312,2.713459879909957
22,645,684,644,2.8446342623427077,2.9185801444955675
22,645,684,685,2.663252407316432,2.833091322860128
22,645,685,645,2.5865876004736776,2.7269048245194005
22,645,685,684,2.663252407316432,2.833091322860128
22,645,685,686,2.294815580921865,2.4578980946604334
22,645,686,646,2.4841800382769312,2.713459879909957
22,645,686,685,2.294815580921865,2.4578980946604334
23,685,684,724,2.663252407316432,2.833091322860128
23,685,685,725,2.294815580921865,2.4578980946604334
23,685,686,726,2.082106562620722,2.2789258128579153
23,685,724,684,2.663252407316432,2.833091322860128
23,685,724,725,2.609151444558184,2.9312869790017206
23,685,725,685,2.294815580921865,2.4578980946604334
23,685,725,724,2.609151444558184,2.9312869790017206
23,685,725,726,2.138608273048306,2.385543232337698
23,685,726,686,2.082106562620722,2.2789258128579153
23,685,726,725,2.138608273048306,2.385543232337698
24,686,646,647,2.4841800382769312,2.713459879909957
24,686,647,646,2.4841800382769312,2.713459879909957
24,686,647,687,2.57239335816331,2.864319948984198
24,686,686,687,2.082106562620722,2.2789258128579153
24,686,687,647,2.57239335816331,2.864319948984198
24,686,687,686,2.082106562620722,2.2789258128579153
24,686,687,727,2.0757750443443372,2.3107505690769305
24,686,726,727,1.806481894831944,2.017509801063341
24,686,727,687,2.0757750443443372,2.3107505690769305
24,686,727,726,1.806481894831944,2.017509801063341
25,726,725,765,2.138608273048306,2.385543232337698
25,726,726,766,1.806481894831944,2.017509801063341
25,726,727,767,1.6769252627527511,1.8684834820720095
25,726,765,725,2.138608273048306,2.385543232337698
25,726,765,766,2.1350524802730426,2.5227842381404084
25,726,766,726,1.806481894831944,2.017509801063341
25,726,766,765,2.1350524802730426,2.5227842381404084
25,726,766,767,1.6900123415028163,1.9834033569473228
25,726,767,727,1.6769252627527511,1.8684834820720095
25,726,767,766,1.6900123415028163,1.9834033569473228
26,727,687,688,2.0757750443443372,2.3107505690769305
26,727,688,687,2.0757750443443372,2.3107505690769305
26,727,688,728,2.304854052618385,2.5772668161360017
26,727,727,728,1.6769252627527511,1.8684834820720095
26,727,728,688,2.304854052618385,2.5772668161360017
26,727,728,727,1.6769252627527511,1.8684834820720095
26,727,728,768,1.7944661338639527,1.9844048019476612
26,727,767,768,1.4233490281057477,1.625851553664246
26,727,768,728,1.7944661338639527,1.9844048019476612
26,727,768,767,1.4233490281057477,1.625851553664246
27,767,766,806,1.6900123415028163,1.9834033569473228
27,767,767,807,1.4233490281057477,1.625851553664246
27,767,768,808,1.394233531451753,1.5200876712889393
27,767,806,766,1.6900123415028163,1.9834033569473228
27,767,806,807,1.7530683916815804,2.1906767035241783
27,767,807,767,1.4233490281057477,1.625851553664246
27,767,807,806,1.7530683916815804,2.1906767035241783
27,767,807,808,1.3533489002867674,1.6455898050901538
27,767,808,768,1.394233531451753,1.5200876712889393
27,767,808,807,1.3533489002867674,1.6455898050901538
28,768,728,729,1.7944661338639527,1.9844048019476612
28,768,729,728,1.7944661338639527,1.9844048019476612
28,768,729,769,2.1750777956302887,2.4123910782309164
28,768,768,769,1.394233531451753,1.5200876712889393
28,768,769,729,2.1750777956302887,2.4123910782309164
28,768,769,768,1.394233531451753,1.5200876712889393
28,768,769,809,1.635426703110917,1.738237193992581
28,768,808,809,1.1618825520537148,1.2972869651647168
28,768,809,769,1.635426703110917,1.738237193992581
28,768,809,808,1.1618825520537148,1.2972869651647168
29,808,807,847,1.3533489002867674,1.6455898050901538
29,808,808,848,1.1618825520537148,1.2972869651647168
29,808,809,849,1.2286964463477394,1.2464195652911327
29,808,847,807,1.3533489002867674,1.6455898050901538
29,808,847,848,1.4867789323904792,1.937233649663046
29,808,848,808,1.1618825520537148,1.2972869651647168
29,808,848,847,1.4867789323904792,1.937233649663046
29,808,848,849,1.1384614900461931,1.381409288760565
29,808,849,809,1.2286964463477394,1.2464195652911327
29,808,849,848,1.1384614900461931,1.381409288760565
30,809,769,770,1.635426703110917,1.738237193992581
30,809,770,769,1.635426703110917,1.738237193992581
30,809,770,810,2.140205725384428,2.322156497322166
30,809,809,810,1.2286964463477394,1.2464195652911327
30,809,810,770,2.140205725384428,2.322156497322166
30,809,810,809,1.2286964463477394,1.2464195652911327
30,809,810,850,1.5665476113296353,1.568601582956477
30,809,849,850,1.020292135688519,1.063853802757154
30,809,850,810,1.5665476113296353,1.568601582956477
30,809,850,849,1.020292135688519,1.063853802757154
31,849,848,888,1.1384614900461931,1.381409288760565
31,849,849,889,1.020292135688519,1.063853802757154
31,849,850,890,1.1657969805212836,1.0951298718918463
31,849,888,848,1.1384614900461931,1.381409288760565
31,849,888,889,1.3356338631707003,1.762096608016283
31,849,889,849,1.020292135688519,1.063853802757154
31,849,889,888,1.3356338631707003,1.762096608016283
31,849,889,890,1.0453052257103457,1.2317520544496248
31,849,890,850,1.1657969805212836,1.0951298718918463
31,849,890,889,1.0453052257103457,1.2317520544496248
32,850,810,811,1.5665476113296353,1.568601582956477
32,850,811,810,1.5665476113296353,1.568601582956477
32,850,811,851,2.1387691845458146,2.2657239057920355
32,850,850,851,1.1657969805212836,1.0951298718918463
32,850,851,811,2.1387691845458146,2.2657239057920355
32,850,851,850,1.1657969805212836,1.0951298718918463
32,850,851,891,1.5605555305253185,1.517622411902476
32,850,891,851,1.5605555305253185,1.517622411902476
33,890,889,929,1.0453052257103457,1.2317520544496248
33,890,891,931,1.2091857883985304,1.1492417286347432
33,890,929,889,1.0453052257103457,1.2317520544496248
33,890,929,930,1.2983187074105842,1.6926341826200282
33,890,930,929,1.2983187074105842,1.6926341826200282
33,890,930,931,1.0864171294467542,1.2599584644187851
33,890,931,891,1.2091857883985304,1.1492417286347432
33,890,931,930,1.0864171294467542,1.2599584644187851
34,891,851,852,1.5605555305253185,1.517622411902476
34,891,852,851,1.5605555305253185,1.517622411902476
34,891,852,892,2.1366345185980897,2.263179442116507
34,891,891,892,1.2091857883985304,1.1492417286347432
34,891,892,852,2.1366345185980897,2.263179442116507
34,891,892,891,1.2091857883985304,1.1492417286347432
34,891,892,932,1.628162450527246,1.6536563174711758
34,891,931,932,1.127426845701406,1.178150173336153
34,891,932,892,1.628162450527246,1.6536563174711758
34,891,932,931,1.127426845701406,1.178150173336153
35,931,930,970,1.0864171294467542,1.2599584644187851
35,931,931,971,1.127426845701406,1.178150173336153
35,931,932,972,1.4016125772548882,1.4657223358237927
35,931,970,930,1.0864171294467542,1.2599584644187851
35,931,970,971,1.3965530020160508,1.7540485715034466
35,931,971,931,1.127426845701406,1.178150173336153
35,931,971,970,1.3965530020160508,1.7540485715034466
35,931,971,972,1.3049103037145369,1.4986286726456848
35,931,972,932,1.4016125772548882,1.4657223358237927
35,931,972,971,1.3049103037145369,1.4986286726456848
36,932,892,893,1.628162450527246,1.6536563174711758
36,932,893,892,1.628162450527246,1.6536563174711758
36,932,893,933,2.1630566064597585,2.3659085652972305
36,932,932,933,1.4016125772548882,1.4657223358237927
36,932,933,893,2.1630566064597585,2.3659085652972305
36,932,933,932,1.4016125772548882,1.4657223358237927
36,932,933,973,1.8356906481262905,2.0147356868813295
36,932,972,973,1.4661118318732065,1.6182661301827488
36,932,973,933,1.8356906481262905,2.0147356868813295
36,932,973,972,1.4661118318732065,1.6182661301827488
37,933,893,894,2.1630566064597585,2.3659085652972305
37,933,894,893,2.1630566064597585,2.3659085652972305
37,933,894,934,2.6927142302421423,3.0590155444644784
37,933,933,934,1.8356906481262905,2.0147356868813295
37,933,934,894,2.6927142302421423,3.0590155444644784
37,933,934,933,1.8356906481262905,2.0147356868813295
37,933,934,974,2.319453794839781,2.6191122241474893
37,933,973,974,1.8289830736898105,2.050075376386924
37,933,974,934,2.319453794839781,2.6191122241474893
37,933,974,973,1.8289830736898105,2.050075376386924
38,934,894,895,2.6927142302421423,3.0590155444644784
38,934,895,894,2.6927142302421423,3.0590155444644784
38,934,895,935,3.101569662405278,3.5110159513249593
38,934,934,935,2.319453794839781,2.6191122241474893
38,934,935,895,3.101569662405278,3.5110159513249593
38,934,935,934,2.319453794839781,2.6191122241474893
38,934,935,975,2.7361653527053056,3.052867748097575
38,934,974,975,2.296353913066704,2.6160089013012415
38,934,975,935,2.7361653527053056,3.052867748097575
38,934,975,974,2.296353913066704,2.6160089013012415
39,935,895,896,3.101569662405278,3.5110159513249593
39,935,896,895,3.101569662405278,3.5110159513249593
39,935,896,936,3.312031371159706,3.594146845411553
39,935,935,936,2.7361653527053056,3.052867748097575
39,935,936,896,3.312031371159706,3.594146845411553
39,935,936,935,2.7361653527053056,3.052867748097575
39,935,936,976,2.9961560199791304,3.163541192584009
39,935,975,976,2.7515579369976555,3.0903350263634115
39,935,976,936,2.9961560199791304,3.163541192584009
39,935,976,975,2.7515579369976555,3.0903350263634115
40,936,896,897,3.312031371159706,3.594146845411553
40,936,897,896,3.312031371159706,3.594146845411553
40,936,897,937,3.3044404601024255,3.324201522706062
40,936,936,937,2.9961560199791304,3.163541192584009
40,936,937,897,3.3044404601024255,3.324201522706062
40,936,937,936,2.9961560199791304,3.163541192584009
40,936,937,977,3.0611019937620525,2.934528792681463
40,936,976,977,3.0921403596025163,3.293901983401328
40,936,977,937,3.0611019937620525,2.934528792681463
40,936,977,976,3.0921403596025163,3.293901983401328
41,937,897,898,3.3044404601024255,3.324201522706062
41,937,898,897,3.3044404601024255,3.324201522706062
41,937,898,938,3.117785224192843,2.844984887393788
41,937,937,938,3.0611019937620525,2.934528792681463
41,937,938,898,3.117785224192843,2.844984887393788
41,937,938,937,3.0611019937620525,2.934528792681463
41,937,938,978,2.9503777538646316,2.4844639548764613
41,937,977,978,3.2581218510473797,3.1685282317521968
41,937,978,938,2.9503777538646316,2.4844639548764613
41,937,978,977,3.2581218510473797,3.1685282317521968
42,938,898,899,3.117785224192843,2.844984887393788
42,938,899,898,3.117785224192843,2.844984887393788
42,938,899,939,2.832615182387058,2.3571773039695554
42,938,938,939,2.9503777538646316,2.4844639548764613
42,938,939,899,2.832615182387058,2.3571773039695554
42,938,939,938,2.9503777538646316,2.4844639548764613
42,938,939,979,2.72879271809829,2.005126197249881
42,938,978,979,3.2445798519170874,2.79357830834626
42,938,979,939,2.72879271809829,2.005126197249881
42,938,979,978,3.2445798519170874,2.79357830834626
43,939,899,900,2.832615182387058,2.3571773039695554
43,939,900,899,2.832615182387058,2.3571773039695554
43,939,900,940,2.544728629145984,2.030451419025377
43,939,939,940,2.72879271809829,2.005126197249881
43,939,940,900,2.544728629145984,2.030451419025377
43,939,940,939,2.72879271809829,2.005126197249881
43,939,940,980,2.48281907519922,1.6724648737363137
43,939,979,980,3.09551210621084,2.337684022301642
43,939,980,940,2.48281907519922,1.6724648737363137
43,939,980,979,3.09551210621084,2.337684022301642
44,940,900,901,2.544728629145984,2.030451419025377
44,940,901,900,2.544728629145984,2.030451419025377
44,940,901,941,2.3406155628343366,1.9447014604666424
44,940,940,941,2.48281907519922,1.6724648737363137
44,940,941,901,2.3406155628343366,1.9447014604666424
44,940,941,940,2.48281907519922,1.6724648737363137
44,940,941,981,2.296090042420442,1.5784968653510678
44,940,980,981,2.8841224179036473,1.974013611123216
44,940,981,941,2.296090042420442,1.5784968653510678
44,940,981,980,2.8841224179036473,1.974013611123216
45,941,901,902,2.3406155628343366,1.9447014604666424
45,941,902,901,2.3406155628343366,1.9447014604666424
45,941,902,942,2.2824711059453096,2.086630460998786
45,941,941,942,2.296090042420442,1.5784968653510678
45,941,942,902,2.2824711059453096,2.086630460998786
45,941,942,941,2.296090042420442,1.5784968653510678
45,941,942,982,2.2329102862704384,1.7171788441895166
45,941,981,982,2.689528800839743,1.806428149191849
45,941,982,942,2.2329102862704384,1.7171788441895166
45,941,982,981,2.689528800839743,1.806428149191849
46,942,902,903,2.2824711059453096,2.086630460998786
46,942,903,902,2.2824711059453096,2.086630460998786
46,942,903,943,2.404170627614852,2.3939716324117315
46,942,942,943,2.2329102862704384,1.7171788441895166
46,942,943,903,2.404170627614852,2.3939716324117315
46,942,943,942,2.2329102862704384,1.7171788441895166
46,942,943,983,2.3324811922711306,2.023951723212057
46,942,982,983,2.5791633115784096,1.8448917938046872
46,942,983,943,2.3324811922711306,2.023951723212057
46,942,983,982,2.5791633115784096,1.8448917938046872
47,982,981,1021,2.689528800839743,1.806428149191849
47,982,982,1022,2.5791633115784096,1.8448917938046872
47,982,983,1023,2.600823702676554,2.037213086881014
47,982,1021,981,2.689528800839743,1.806428149191849
47,982,1021,1022,3.5316303968977065,2.698316870392524
47,982,1022,982,2.5791633115784096,1.8448917938046872
47,982,1022,1021,3.5316303968977065,2.698316870392524
47,982,1022,1023,3.3403828634128083,2.5681724894241347
47,982,1023,983,2.600823702676554,2.037213086881014
47,982,1023,1022,3.3403828634128083,2.5681724894241347
48,983,943,944,2.3324811922711306,2.023951723212057
48,983,944,943,2.3324811922711306,2.023951723212057
48,983,944,984,2.6103801128212063,2.4371200089796288
48,983,983,984,2.600823702676554,2.037213086881014
48,983,984,944,2.6103801128212063,2.4371200089796288
48,983,984,983,2.600823702676554,2.037213086881014
48,983,984,1024,2.782035061699848,2.3299424092089303
48,983,1023,1024,3.236325338409238,2.5576610951304968
48,983,1024,984,2.782035061699848,2.3299424092089303
48,983,1024,1023,3.236325338409238,2.5576610951304968
49,984,944,945,2.6103801128212063,2.4371200089796288
49,984,945,944,2.6103801128212063,2.4371200089796288
49,984,945,985,3.061176057035062,2.9388382006302924
49,984,984,985,2.782035061699848,2.3299424092089303
49,984,985,945,3.061176057035062,2.9388382006302924
49,984,985,984,2.782035061699848,2.3299424092089303
49,984,985,1025,3.1309783830645954,2.715152420937114
49,984,1024,1025,3.2622057703842735,2.6353450621629646
49,984,1025,985,3.1309783830645954,2.715152420937114
49,984,1025,1024,3.2622057703842735,2.6353450621629646
50,1024,1023,1063,3.236325338409238,2.5576610951304968
50,1024,1024,1064,3.2622057703842735,2.6353450621629646
50,1024,1025,1065,3.4432898342237985,2.8120987684506966
50,1024,1063,1023,3.236325338409238,2.5576610951304968
50,1024,1063,1064,4.187269046981408,3.5730075195099364
50,1024,1064,1024,3.2622057703842735,2.6353450621629646
50,1024,1064,1063,4.187269046981408,3.5730075195099364
50,1024,1064,1065,4.017541786159281,3.387386149419452
50,1024,1065,1025,3.4432898342237985,2.8120987684506966
50,1024,1065,1064,4.017541786159281,3.387386149419452
51,1025,985,986,3.1309783830645954,2.715152420937114
51,1025,986,985,3.1309783830645954,2.715152420937114
51,1025,986,1026,3.634544702971399,3.231515256809286
51,1025,1025,1026,3.4432898342237985,2.8120987684506966
51,1025,1026,986,3.634544702971399,3.231515256809286
51,1025,1026,1025,3.4432898342237985,2.8120987684506966
51,1025,1026,1066,3.7833427305891743,3.146331592365162
51,1025,1065,1066,3.9808536152093223,3.3008510941414935
51,1025,1066,1026,3.7833427305891743,3.146331592365162
51,1025,1066,1065,3.9808536152093223,3.3008510941414935
52,1026,986,987,3.634544702971399,3.231515256809286
52,1026,987,986,3.634544702971399,3.231515256809286
52,1026,987,1027,4.253750461905787,3.919660030164173
52,1026,1026,1027,3.7833427305891743,3.146331592365162
52,1026,1027,987,4.253750461905787,3.919660030164173
52,1026,1027,1026,3.7833427305891743,3.146331592365162
52,1026,1027,1067,4.258053187481231,3.7009848478416703
52,1026,1066,1067,4.099180234498405,3.388144145102839
52,1026,1067,1027,4.258053187481231,3.7009848478416703
52,1026,1067,1066,4.099180234498405,3.388144145102839
53,1066,1065,1105,3.9808536152093223,3.3008510941414935
53,1066,1066,1106,4.099180234498405,3.388144145102839
53,1066,1067,1107,4.364700381521771,3.727455620700734
53,1066,1105,1065,3.9808536152093223,3.3008510941414935
53,1066,1105,1106,4.66907743317344,4.115140417437799
53,1066,1106,1066,4.099180234498405,3.388144145102839
53,1066,1106,1105,4.66907743317344,4.115140417437799
53,1066,1106,1107,4.530929684883011,3.928470808925205
53,1066,1107,1067,4.364700381521771,3.727455620700734
53,1066,1107,1106,4.530929684883011,3.928470808925205
54,1067,1027,1028,4.258053187481231,3.7009848478416703
54,1067,1028,1027,4.258053187481231,3.7009848478416703
54,1067,1028,1068,4.810474778377261,4.479647546726131
54,1067,1067,1068,4.364700381521771,3.727455620700734
54,1067,1068,1028,4.810474778377261,4.479647546726131
54,1067,1068,1067,4.364700381521771,3.727455620700734
54,1067,1068,1108,4.7337681581482345,4.33743331291002
54,1067,1107,1108,4.542372999110441,3.9961263405868226
54,1067,1108,1068,4.7337681581482345,4.33743331291002
54,1067,1108,1107,4.542372999110441,3.9961263405868226
55,1107,1106,1146,4.530929684883011,3.928470808925205
55,1107,1107,1147,4.542372999110441,3.9961263405868226
55,1107,1108,1148,4.675309687752302,4.346584945249853
55,1107,1146,1106,4.530929684883011,3.928470808925205
55,1107,1146,1147,4.992668423471726,4.615265109236108
55,1107,1147,1107,4.542372999110441,3.9961263405868226
55,1107,1147,1146,4.992668423471726,4.615265109236108
55,1107,1147,1148,4.734729930403989,4.3948741627176435
55,1107,1148,1108,4.675309687752302,4.346584945249853
55,1107,1148,1147,4.734729930403989,4.3948741627176435
56,1108,1068,1069,4.7337681581482345,4.33743331291002
56,1108,1069,1068,4.7337681581482345,4.33743331291002
56,1108,1069,1109,5.129197956592848,5.131551472172663
56,1108,1108,1109,4.675309687752302,4.346584945249853
56,1108,1109,1069,5.129197956592848,5.131551472172663
56,1108,1109,1108,4.675309687752302,4.346584945249853
56,1108,1109,1149,4.865770432677456,4.907908165073962
56,1108,1148,1149,4.606554869548415,4.435354881504807
56,1108,1149,1109,4.865770432677456,4.907908165073962
56,1108,1149,1148,4.606554869548415,4.435354881504807
57,1148,1147,1187,4.734729930403989,4.3948741627176435
57,1148,1148,1188,4.606554869548415,4.435354881504807
57,1148,1149,1189,4.5610152978983045,4.683728269046292
57,1148,1187,1147,4.734729930403989,4.3948741627176435
57,1148,1187,1188,4.879514023979047,4.751242016854802
57,1148,1188,1148,4.606554869548415,4.435354881504807
